LAT	LON	CODE	Synch_CHANGE	ColSD
67.97	88.92	russ030w	0.065399153	#C9ECF4
43.43	-73.92	ny033	0.065441202	#C9ECF4
67.25	153.7	russ102w	0.065442601	#C9ECF4
45.95	14.32	slov001	0.065456372	#C9ECF4
52.19	-116.44	cana327	0.065498041	#C9ECF4
47.97	-123.47	wa036	0.065524286	#C9ECF4
-24.92	-65.42	arge057	0.065539587	#C9ECF4
36.07	-81.82	nc003	0.065579181	#C9ECF4
43.15	-119.8	or095	0.065609912	#C9ECF4
65.3	69.68	russ100w	0.065640279	#C9ECF4
42.62	-91.57	ia015	0.065652413	#C9ECF4
32.66	95.72	chin065	0.065677759	#C9ECF4
36.68	-92.82	mo033	0.065725694	#C9ECF4
48.98	12.57	germ060	0.065736023	#C9ECF4
61.08	-146.98	ak107	0.065767103	#C9ECF4
45.55	24.67	roma004w	0.065809726	#C9ECF4
-43.08	171.7	newz047	0.065847381	#C9ECF4
61.03	-138.5	cana354	0.065879745	#C9ECF4
42.4833	2.4167	fran047	0.065893055	#C9ECF4
35.73	74.98	paki013	0.065897216	#C9ECF4
51.97	-116.72	cana329	0.065898842	#C9ECF4
36.8	-88.08	ky005	0.065903039	#C9ECF4
40.48	-95.57	mo046	0.065910122	#C9ECF4
42.97	0.73	fran021	0.065929995	#C9ECF4
37.63	-89.45	il015	0.065977778	#C9ECF4
61.62	-141.37	ak105	0.065982776	#C9ECF4
36.62	-118.8	ca563	0.065991389	#C9ECF4
53.15	-119.12	cana447	0.066002375	#C9ECF4
35.65	-93.07	ar009	0.0660204	#C9ECF4
35.88	-106.67	nm550	0.06609024	#C9ECF4
48.25	97.4	mong031	0.066095271	#C9ECF4
55.73	-76.15	cana077	0.066100361	#C9ECF4
42	45.17	geor001	0.066116356	#C9ECF4
14.98	99.43	th004	0.066123758	#C9ECF4
70.52	92.95	russ239	0.066180656	#C9ECF4
39.7	-106.73	co584	0.066288159	#C9ECF4
36.7	-105.43	nm559	0.06628883	#C9ECF4
51.02	7.15	germ300	0.066322478	#C9ECF4
55.67	25.22	lith009	0.066343263	#C9ECF4
55.42	-61.32	cana312	0.066458777	#C9ECF4
46.43	9.78	swit273	0.066470919	#C9ECF4
49.9	-114.2	cana347	0.066489043	#C9ECF4
36.62	74.98	paki009	0.066510324	#C9ECF4
51.15	9.0833	germ153	0.066528453	#C9ECF4
38.02	-122.8	ca608	0.066559762	#C9ECF4
32.45	-110.78	az555	0.06657436	#C9ECF4
27.18	91.2	bt014	0.066636548	#C9ECF4
36.97	-118.62	ca638	0.066706787	#C9ECF4
60.48	-154.33	ak086	0.066727604	#C9ECF4
48.75	13	germ14	0.066744972	#C9ECF4
40	-121	ca683	0.066771739	#C9ECF4
59.6	-139.37	ak7	0.066811559	#C9ECF4
44.95	142.12	japa012	0.066841565	#C9ECF4
39.68	-105.63	co060	0.066854497	#C9ECF4
41.68	-93.68	ia020	0.066863044	#C9ECF4
31.18	77.27	indi018	0.066869254	#C9ECF4
28.92	-82.27	fl008	0.066871846	#C9ECF4
68.6	112.25	russ048w	0.06687236	#C9ECF4
36.03	-118.18	ca514	0.066876837	#C9ECF4
39.6	-122.95	ca085	0.066897639	#C9ECF4
-40.72	-71.13	arge008	0.066906387	#C9ECF4
41.3	-118.43	nv518	0.066937324	#C9ECF4
39.67	-122.97	ca084	0.066963262	#C9ECF4
23.75	-105.75	mexi027	0.066997505	#C9ECF4
-42.95	-71.43	arge009	0.067012738	#C9ECF4
67.35	-149.47	ak106	0.067014771	#C9ECF4
37.95	-119.15	ca678	0.067045682	#C9ECF4
-43.37	147.27	ausl012	0.067079879	#C9ECF4
45.98	8.86	swit313	0.067081448	#C9ECF4
47.6575	8.755	swit354	0.067093714	#C9ECF4
33.1	-4.9	morc023	0.067098951	#C9ECF4
35.35	-83.92	nc013	0.067122436	#C9ECF4
39.33	-114.75	nv040	0.067137177	#C9ECF4
42.19	-73.98	ny031	0.067137606	#C9ECF4
35.02	32.63	cypr015	0.067149224	#C9ECF4
47.13	7.38	swit217	0.06725885	#C9ECF4
35.5	-111.83	az543	0.067267189	#C9ECF4
46.7	-91.6	wi010	0.067284433	#C9ECF4
61.1	-118.78	cana302	0.067379001	#C9ECF4
29.28	82.07	nepa019	0.067401767	#C9ECF4
44.28	-71.27	nh004	0.067490363	#C9ECF4
45.33	-121.67	or066	0.067496752	#C9ECF4
37	-107.82	nm022	0.067513065	#C9ECF4
48.17	-120.37	wa064	0.067521969	#C9ECF4
43.83	-121.67	or070	0.067532877	#C9ECF4
50.72	8.12	germ191	0.067554137	#C9ECF4
59.28	18.3	swed308	0.067564743	#C9ECF4
64.03	-103.87	cana318	0.06757045	#C9ECF4
44.13	-114.55	id012	0.067602116	#C9ECF4
36.32	-115.7	nv517	0.067603518	#C9ECF4
38.75	-92.2	mo076	0.067605928	#C9ECF4
58.9	-111.6	cana214	0.067640011	#C9ECF4
34.13	35.82	leba005	0.06765984	#C9ECF4
-7.5	111.72	indo007	0.067696506	#C9ECF4
57.2167	22.25	latv002	0.067728431	#C9ECF4
40.02	-105.52	co619	0.067775223	#C9ECF4
42.67	-118.92	or063	0.067791554	#C9ECF4
60.92	-137.72	cana6	0.067799467	#C9ECF4
36.83	-112.05	az144	0.067802284	#C9ECF4
68.22	24.05	finl073	0.067805157	#C9ECF4
36.08	-94.4	ar024	0.067884261	#C9ECF4
67.38	-150.1	ak081	0.067919666	#C9ECF4
41.42	-74.08	ny038	0.067925757	#C9ECF4
59.78	154	russ153w	0.067935914	#C9ECF4
37.6	-89.2	il014	0.067946335	#C9ECF4
49.07	-114.07	cana412	0.06800717	#C9ECF4
-41.63	145.93	ausl021	0.068016764	#C9ECF4
32.87	-116.42	ca610	0.068030742	#C9ECF4
28.3	84.18	nepa006	0.068059646	#C9ECF4
30.86	-83.97	ga015	0.068096372	#C9ECF4
37.62	-119.02	ca671	0.06812312	#C9ECF4
27.58	90.65	bt008	0.068216964	#C9ECF4
-38.83	-71.08	arge119	0.068228988	#C9ECF4
65.6	50.63	russ040w	0.068254586	#C9ECF4
39.95	-106.52	co648	0.068270658	#C9ECF4
35.6	-83.92	tn	0.068305001	#C9ECF4
61.07	-146.35	ak099	0.068323549	#C9ECF4
37.15	-91.14	mo060	0.068324921	#C9ECF4
33.82	-85.7	al003	0.068326312	#C9ECF4
50.3	-89.05	cana042	0.068338382	#C9ECF4
28.45	83.4	nepa005	0.068344765	#C9ECF4
36.49	-120.88	ca646	0.068353054	#C9ECF4
40.08	-93.58	mo047	0.068365736	#C9ECF4
34.08	-4.18	morc013	0.068374587	#C9ECF4
46.83	-71.17	cana269	0.068422193	#C9ECF4
46.45	-123.97	wa129	0.068425197	#C9ECF4
47.92	-123.25	wa127	0.068432488	#C9ECF4
50.7167	8.1167	germ190	0.068438601	#C9ECF4
34.65	-119.37	ca612	0.068449379	#C9ECF4
35.93	-92.87	ar061	0.068498458	#C9ECF4
49.12	13.13	germ033	0.06851299	#C9ECF4
45.27	9.05	ital021	0.068518627	#C9ECF4
27.45	87.17	nepa011	0.068537741	#C9ECF4
45.55	-118.48	or034	0.068542596	#C9ECF4
55.85	24.47	lith008	0.068591418	#C9ECF4
57.63	-152.33	ak14	0.068595378	#C9ECF4
46.85	-117.17	wa012	0.068616768	#C9ECF4
35.27	-97.23	ok033	0.068699298	#C9ECF4
35.67	-109.33	az090	0.06872353	#C9ECF4
50.85	8.22	germ194	0.068744505	#C9ECF4
38.07	-105.13	co529	0.068763979	#C9ECF4
-4.87	122.71	indo005	0.068767597	#C9ECF4
42.37	-106.85	wy017	0.068782937	#C9ECF4
36.57	-90.48	mo037	0.06880183	#C9ECF4
32.2	-110.55	az545	0.068818567	#C9ECF4
47.5994	8.5214	swit234	0.068836912	#C9ECF4
36.45	32.52	turk026	0.068860045	#C9ECF4
32	-109.33	az540	0.068880074	#C9ECF4
45.28	-118.57	or033	0.068978099	#C9ECF4
30.75	77.8	indi010	0.068989534	#C9ECF4
49.97	90.98	mong018	0.069019702	#C9ECF4
52.8	-117.65	cana453	0.069040259	#C9ECF4
-39.28	174.1	newz061	0.069050548	#C9ECF4
40	-121	ca684	0.069061406	#C9ECF4
38.63	-77.3	va006	0.069061985	#C9ECF4
47.83	-121	wa099	0.069067003	#C9ECF4
39.43	-122.68	ca082	0.069080232	#C9ECF4
40.33	-5.17	spai033	0.069095971	#C9ECF4
42.75	-121.52	or057	0.0691163	#C9ECF4
41.77	-74.18	ny025	0.069162464	#C9ECF4
59.52	-139.7	ak2	0.069199505	#C9ECF4
27.45	90.15	bt020	0.069216393	#C9ECF4
-26.08	-65.38	arge053	0.069237116	#C9ECF4
48.83	-120.65	wa039	0.069307397	#C9ECF4
46.88	-121.62	wa048	0.069325909	#C9ECF4
58.78	-111.45	cana213	0.0693369	#C9ECF4
60.57	-134.68	cana389	0.069342371	#C9ECF4
67.5	-150	ak113	0.069347636	#C9ECF4
50.3	-89.05	cana043	0.069382768	#C9ECF4
37.42	30.3	turk014	0.069445345	#C9ECF4
43.82	93.3	chin032	0.06948276	#C9ECF4
48.6	88.37	mong016	0.069502738	#C9ECF4
39.68	-105.2	co608	0.069522223	#C9ECF4
36.15	74.18	paki036	0.06965378	#C9ECF4
54.46	-70.39	cana459	0.069704068	#C9ECF4
35.63	-96.03	ok035	0.069712862	#C9ECF4
47.32	7.22	swit128	0.069740864	#C9ECF4
54.8	23.6	lith006	0.069773107	#C9ECF4
46.3	7.72	swit257	0.069792047	#C9ECF4
43.82	93.33	chin031	0.06982774	#C9ECF4
65.5	-145.33	ak036	0.069831573	#C9ECF4
47.47	8.3	swit206	0.069834822	#C9ECF4
58.37	-111.5	cana105	0.069889285	#C9ECF4
50.75	-120.55	cana013	0.069893647	#C9ECF4
50.5667	6.35	germ182	0.069910625	#C9ECF4
61.47	-139.27	cana4	0.069934628	#C9ECF4
-40.65	-71.4	arge077	0.070037574	#41AE76
-43.13	171.7	newz044	0.070103131	#41AE76
56.5	117.25	russ169w	0.070108464	#41AE76
38.17	15.92	ital010	0.070132647	#41AE76
38.7	-120	ca630	0.070143588	#41AE76
41.67	76.43	russ150w	0.070161984	#41AE76
47.17	7.33	swit154w	0.070182302	#41AE76
49.33	-97.32	cana179	0.070201962	#41AE76
47.5828	9.2742	swit247	0.070225328	#41AE76
47.83	7.98	germ048w	0.070227901	#41AE76
70.25	138.17	russ106w	0.070272003	#41AE76
62	-128.3	cana340	0.070306171	#41AE76
58.62	-135.87	ak129	0.070322944	#41AE76
46.6	8.03	swit174w	0.070361703	#41AE76
34.05	-110.65	az079	0.070416465	#41AE76
41.45	-120.9	ca629	0.070436164	#41AE76
39.95	-106.52	co579	0.070479441	#41AE76
50.5	87.68	russ133w	0.070530953	#41AE76
50.2	-120.97	cana240	0.070585162	#41AE76
68.87	26.88	finl062	0.070674103	#41AE76
46.63	12.1	ital024	0.070680533	#41AE76
46.87	7.68	swit162w	0.070715296	#41AE76
46.67	-120.93	wa016	0.070723316	#41AE76
68.1	-141.1	ak047	0.070729779	#41AE76
65.37	-146.62	ak040	0.070745951	#41AE76
37.58	-108.55	co066	0.070907624	#41AE76
38.13	-120.05	ca079	0.070913369	#41AE76
36.27	-115.7	nv510	0.070942667	#41AE76
69.53	97.53	russ162w	0.070943319	#41AE76
48.48	-120.73	wa023	0.070990091	#41AE76
47.98	-123.05	wa055	0.070991853	#41AE76
40.17	72.58	kyrg001	0.071006746	#41AE76
-43.13	171.6	newz037	0.071055023	#41AE76
29.92	-82.62	fl003	0.071088302	#41AE76
71.9	111.03	russ076w	0.071142511	#41AE76
52.25	-117	cana096	0.071150081	#41AE76
31.2	77.23	indi014	0.07116147	#41AE76
35.97	-108.8	nm520	0.071183508	#41AE76
32.22	-110.55	az529	0.071205377	#41AE76
40.75	-123.67	ca558	0.071264166	#41AE76
37.16	-91.04	mo065	0.071271435	#41AE76
59.08	-129.92	cana085	0.071273727	#41AE76
46.9497	7.1628	swit242	0.071295113	#41AE76
71.7	118.58	russ077w	0.071295199	#41AE76
-40.88	-71.7	arge125	0.071373116	#41AE76
53.18	106.88	russ168w	0.071418357	#41AE76
44.31	-118.68	or091	0.071474706	#41AE76
35.03	-108.35	nm032	0.071474736	#41AE76
48.87	19.6	svk005	0.071492395	#41AE76
40.13	-87.75	il012	0.071539924	#41AE76
40.43	-1.9	spai032	0.071629726	#41AE76
55.33	-131.6	ak098	0.0717218	#41AE76
42.42	19.77	alb001	0.07177742	#41AE76
46.13	7.18	swit161w	0.071806145	#41AE76
31.02	-87.25	al002	0.07182097	#41AE76
47.2	7	swit277	0.071844844	#41AE76
65.6	50.63	russ119w	0.071898912	#41AE76
54.1	-71.63	cana460	0.07189911	#41AE76
46.13	7.18	swit160w	0.071930806	#41AE76
43.07	82.15	chin009	0.071952938	#41AE76
34.25	75.92	indi001	0.071958961	#41AE76
61.43	-121.27	cana301	0.071977541	#41AE76
-40.72	-71.55	arge127	0.071991256	#41AE76
43.72	10.27	ital003	0.072081842	#41AE76
51.13	-114.98	cana337	0.072093182	#41AE76
48.83	111.68	mong028	0.072109805	#41AE76
35.18	-111.52	az049	0.072141211	#41AE76
47.42	-121.47	wa056	0.072143648	#41AE76
65.22	-162.22	ak066	0.072155865	#41AE76
37.8	-119.87	ca579	0.072156478	#41AE76
31.23	96.48	chin049	0.072163676	#41AE76
30.97	-115.5	mexi020	0.072199704	#41AE76
50.7833	6.8333	germ198	0.072200188	#41AE76
17.17	-96.63	mexi044	0.072241491	#41AE76
30.63	35.5	jord001	0.072255213	#41AE76
35.03	74.58	paki024	0.072258309	#41AE76
47.4753	7.9408	swit322	0.072312851	#41AE76
63.67	159.95	russ143w	0.072474133	#41AE76
35.17	-111.52	az548	0.07249233	#41AE76
43.78	86.3	chin015	0.072526603	#41AE76
39	-108.15	co580	0.072574163	#41AE76
35.6	-83.08	tn016	0.072597495	#41AE76
46.28	7.83	swit124	0.072607459	#41AE76
46.65	11.5	ital1	0.072683266	#41AE76
-34	-65.37	arge111	0.072684845	#41AE76
48.28	-120.23	wa037	0.072760941	#41AE76
62.17	44.42	russ049w	0.072867122	#41AE76
62.58	31.17	finl014	0.072876398	#41AE76
47.83	-121	wa098	0.072879478	#41AE76
49.15	-117.9	cana229	0.072899771	#41AE76
36.45	4.1	alge001	0.072901159	#41AE76
-54.43	-67.92	arge033	0.072903015	#41AE76
36.65	32.18	turk021	0.072906875	#41AE76
60.38	57.12	russ117w	0.07293717	#41AE76
46.82	100.12	mong026	0.072969469	#41AE76
40.07	-106.13	co606	0.072980896	#41AE76
43.8	88.02	chin034	0.072981983	#41AE76
45.62	24.07	roma009	0.073004998	#41AE76
37.02	-110.85	ut021	0.073059885	#41AE76
-43.13	171.65	newz041	0.073060221	#41AE76
47.8	7.75	germ046w	0.073060469	#41AE76
38.25	-106.67	co594	0.073079678	#41AE76
-39.28	-71.27	arge083	0.073141763	#41AE76
41.62	42.52	geor007	0.073208146	#41AE76
-38.87	-71.25	arge011	0.073225127	#41AE76
49.17	-114.13	cana404	0.073265661	#41AE76
38.6	-90.72	mo014	0.073302489	#41AE76
37.1	-103.62	co569	0.073345221	#41AE76
50.5833	6.4667	germ186	0.073345613	#41AE76
-37.22	175.03	newz090	0.073407168	#41AE76
69.77	112.82	russ069w	0.073428899	#41AE76
47.83	-123.52	wa116	0.07343076	#41AE76
45.3	-111.32	mt112	0.073494373	#41AE76
61.2	-120	cana297	0.073516707	#41AE76
34.98	32.67	cypr019	0.07353154	#41AE76
36.1	-94.15	ar058	0.073540414	#41AE76
39.45	-82.15	oh005	0.073569655	#41AE76
48.32	-95.7	mn016	0.073580677	#41AE76
-41.08	-71.15	arge075	0.073584653	#41AE76
35.9	74.93	paki003	0.073640754	#41AE76
42.67	-99.72	ne006	0.073643871	#41AE76
40.53	-120.02	ca648	0.073684744	#41AE76
70.27	103.52	russ038w	0.073697432	#41AE76
46.3833	8.1	swit231	0.073714837	#41AE76
44.62	-110.43	wy035	0.073772775	#41AE76
68.42	35.28	russ192	0.073829169	#41AE76
67.63	21.77	swed319	0.073869427	#41AE76
40.05	-108.3	co615	0.073938497	#41AE76
42.85	0.15	fran043	0.073981506	#41AE76
38.4	-105.3	co640	0.074007439	#41AE76
60.37	-148.9	ak030	0.074015006	#41AE76
59.19	-129.66	cana364	0.074020237	#41AE76
59.19	-129.67	cana369	0.074020237	#41AE76
32.58	-110.28	az033	0.074135761	#41AE76
-45.83	170.53	newz002	0.074141789	#41AE76
37.55	-105.57	co637	0.074179206	#41AE76
65.2	-162.27	ak062	0.074205585	#41AE76
47.83	-123.52	wa117	0.074249616	#41AE76
48.7	-120.65	wa071	0.074254447	#41AE76
68.53	160.2	russ197	0.074322783	#41AE76
43.97	-114.97	id010	0.07436173	#41AE76
54.75	-8.38	brit001	0.074405387	#41AE76
46	8.87	swit214	0.074420841	#41AE76
-43.1	171.73	newz043	0.074429531	#41AE76
47.83	7.7	germ044w	0.074432116	#41AE76
42.88	82.13	chin008	0.074465543	#41AE76
48.02	8.5	germ18	0.074480375	#41AE76
60.59	-135.07	cana366	0.074497949	#41AE76
44.75	-110.25	wy033	0.074502679	#41AE76
59.53	-139.73	ak121	0.074506144	#41AE76
43.95	-103.3	sd006	0.074507124	#41AE76
33.4	-5.17	morc020	0.074530219	#41AE76
40.3	-0.68	spai040	0.074551473	#41AE76
37.78	-105.5	co555	0.074599162	#41AE76
43.98	-118.8	or009	0.07461415	#41AE76
43.97	-114.97	id011	0.074636172	#41AE76
-40.63	-71.7	arge128	0.074656653	#41AE76
49.7	91.55	mong007w	0.07465679	#41AE76
62.6	58.8	russ095w	0.074735033	#41AE76
53.6	105	russ020w	0.074759251	#41AE76
-41.78	145.42	ausl018	0.074809904	#41AE76
59.54	-139.35	ak137	0.074835795	#41AE76
31.22	-84.48	ga006	0.074873631	#41AE76
-42.38	171.8	newz059	0.074925804	#41AE76
55.33	-77.83	cana169w	0.074952904	#41AE76
-34.35	-65.58	arge112	0.075004762	#41AE76
49.53	-123.03	cana109	0.075024147	#41AE76
41.98	-2.87	spai047	0.075028064	#41AE76
33.02	-5.07	morc014	0.075041178	#41AE76
36.58	75.42	paki010	0.075066819	#41AE76
47.83	-121	wa114	0.075100547	#41AE76
42.5333	1.4167	spai069	0.075178734	#41AE76
49.18	-94.15	cana266	0.075250453	#41AE76
68.33	18.8	swed329	0.07525684	#41AE76
52.97	-118.17	cana446	0.075309924	#41AE76
36.29	-118.78	ca651	0.075312627	#41AE76
50.42	87.58	russ135w	0.075342806	#41AE76
44.7	-118.55	or084	0.075342987	#41AE76
46.72	-89.97	mi008	0.075375834	#41AE76
-54.52	-67.42	arge066	0.075391626	#41AE76
44.02	143.83	japa011	0.075404377	#41AE76
49.22	20.08	pola031	0.07541754	#41AE76
50.3	87.83	russ229	0.07546929	#41AE76
32.7	-109.92	az550	0.075511301	#41AE76
37.87	-119.37	ca641	0.07558555	#41AE76
43.72	-110.05	wy025	0.075596163	#41AE76
37.78	15.05	ital013	0.075744151	#41AE76
34.98	32.68	cypr012w	0.075767566	#41AE76
47.6	-123.23	wa054	0.075773657	#41AE76
37.5	-112.07	ut521	0.075793854	#41AE76
35.23	-107.68	nm027	0.075811593	#41AE76
27.48	87.9	nepa027	0.075832031	#41AE76
35.9	71.73	paki022	0.075890251	#41AE76
50.6	6.4833	germ188	0.075916661	#41AE76
33.72	96.28	chin066	0.075920781	#41AE76
29.3	-96.97	tx033	0.07595668	#41AE76
62.42	-114.42	cana288	0.076004617	#41AE76
50.4	-91.45	cana041	0.076075188	#41AE76
50.25	-116.9	cana400	0.076084839	#41AE76
32.97	-5.07	morc018	0.076089761	#41AE76
43.42	-89.72	wi005	0.07614153	#41AE76
46.27	5.93	swit170w	0.07614502	#41AE76
-41.12	-71.8	arge098	0.076166757	#41AE76
42.83	-122	or075	0.076183275	#41AE76
43.99	145.01	japa010	0.076226367	#41AE76
35.85	-90.95	ar048	0.076247276	#41AE76
41.77	-74.18	ny006	0.076358626	#41AE76
47.05	6.8	swit342	0.076370519	#41AE76
33.18	-80.42	sc004	0.076414582	#41AE76
48.67	-91.1	cana251	0.076419311	#41AE76
46.33	7.63	swit117	0.076461447	#41AE76
31.2	77.23	indi015	0.076531261	#41AE76
39.65	-106.87	co644	0.076543105	#41AE76
35.88	-81.93	nc007	0.076575647	#41AE76
51.1	8.02	germ207	0.076676125	#41AE76
44.05	7.48	fran045	0.076696812	#41AE76
36.57	-118.8	ca569	0.076721055	#41AE76
47.77	-94.08	mn023	0.076731141	#41AE76
47.97	-123.43	wa084	0.076735681	#41AE76
47	7.35	swit265	0.076800037	#41AE76
41.12	-74.47	nj006	0.076819479	#41AE76
40.63	-0.48	spai043	0.076823081	#41AE76
33.73	-117.55	ca613	0.076828147	#41AE76
41.55	-81.27	oh002	0.076847385	#41AE76
40.25	-1.93	spai045	0.076863009	#41AE76
66.88	51.95	russ056w	0.076935499	#41AE76
40.15	-115.53	nv048	0.07700826	#41AE76
25.27	-100.48	mexi030	0.077041706	#41AE76
67.23	-115.92	cana314	0.077091353	#41AE76
40.33	42.58	turk009	0.077118152	#41AE76
69.45	150.25	russ189	0.077130633	#41AE76
48.38	-90.75	cana254	0.077131688	#41AE76
47.03	7.4	swit155w	0.077154496	#41AE76
57.9	14.9	swed309	0.0772904	#41AE76
49.08	13.1	germ039	0.077294833	#41AE76
-39.93	-71.13	arge071	0.077308356	#41AE76
61.8	29.3	finl042	0.077385699	#41AE76
46.185	8.8817	swit345	0.077389089	#41AE76
54.73	-6.27	brit042	0.07740842	#41AE76
43.62	-110.43	wy037	0.077419065	#41AE76
37.35	-80.37	va029	0.077421271	#41AE76
36.6	-93.82	mo036	0.07743343	#41AE76
49.48	10.58	germ17	0.077439649	#41AE76
46.83	-121.75	wa101	0.077445123	#41AE76
32.48	-84.33	ga019	0.077450578	#41AE76
43.6	90.1	chin036	0.077536018	#41AE76
67.55	-149.83	ak083	0.077570698	#41AE76
35.17	74.03	paki019	0.077594968	#41AE76
47.3	7.4	swit314	0.07759934	#41AE76
50.92	6.42	germ195	0.077637371	#41AE76
47.03	13.63	aust005	0.07766676	#41AE76
50.6667	6.2667	germ180	0.077675438	#41AE76
36.77	-103.95	nm576	0.07769127	#41AE76
44.73	-109.9	wy046	0.077739704	#41AE76
59.55	-136.47	cana394	0.077764489	#41AE76
49.6	-119.58	cana018	0.077979953	#41AE76
42.68	13.43	ital012	0.078006536	#41AE76
55.12	-105.15	cana146	0.078034083	#41AE76
49.38	94.88	mong030	0.078043805	#41AE76
48.72	-91.87	cana260	0.078060268	#41AE76
37.1	-91.53	mo043	0.078101797	#41AE76
37.38	-106.28	co559	0.078109101	#41AE76
63.72	-144.15	ak123	0.078204131	#41AE76
42.82	-100	ne004	0.078227735	#41AE76
56.33	114.67	russ157w	0.078234707	#41AE76
44.72	-86.08	mi018	0.078279386	#41AE76
38.77	-104.97	co535	0.078294935	#41AE76
37.83	-119.58	ca592	0.078325718	#41AE76
35.9	71.73	paki023	0.078331455	#41AE76
-43.1	171.62	newz038	0.078340179	#41AE76
35.43	-111.68	az100	0.078393335	#41AE76
-41.15	-71.8	arge104	0.078397656	#41AE76
64.92	42.5	russ036w	0.078402771	#41AE76
-39.25	174.08	newz003	0.078456117	#41AE76
44.37	-68.27	me033	0.078461591	#41AE76
61.28	151.95	russ134w	0.078464225	#41AE76
40.17	72.58	kyrg005	0.078468588	#41AE76
40.17	72.58	kyrg003	0.078489974	#41AE76
37	-107.82	nm021	0.078493732	#41AE76
54.22	-5.93	brit057	0.078522106	#41AE76
67.5	24.15	finl070	0.078525153	#41AE76
37.88	-119.37	ca642	0.078546779	#41AE76
60.92	-111.6	cana300	0.07855664	#41AE76
41.2	32.62	turk028	0.078622602	#41AE76
50.67	7.03	germ168	0.078834492	#41AE76
32.22	-110.55	az531	0.078890522	#41AE76
43.77	142.55	japa008	0.078896583	#41AE76
48.12	-90.92	mn021	0.079016898	#41AE76
51.1833	9	germ151	0.079057163	#41AE76
-45.3	167.68	newz031	0.079057974	#41AE76
34.03	-109.12	az044	0.079138215	#41AE76
40.22	-120.92	ca527	0.079144445	#41AE76
37.2	-91.2	mo052	0.079178862	#41AE76
37.8	-119.87	ca577	0.079186782	#41AE76
65.5	72.65	russ037w	0.079236107	#41AE76
46.7	9.71	swit360	0.07929938	#41AE76
38.9	-114.32	nv513	0.079328947	#41AE76
46.46	9.18	swit331	0.079414524	#41AE76
37.22	-107.85	co638	0.079424059	#41AE76
32.25	-85.2	ga018	0.079452351	#41AE76
48.22	-90.9	mn005	0.079514028	#41AE76
37.77	-119.82	ca680	0.0795637	#41AE76
37.78	-106.82	co557	0.079581185	#41AE76
65	147.67	ak135	0.07960519	#41AE76
48.07	-121.33	wa049	0.079607862	#41AE76
32.65	35.7	jord003	0.079627923	#41AE76
54.82	23.43	lith014	0.079628967	#41AE76
65.2	-162.2	ak065	0.079717204	#41AE76
51.87	-1.5	brit059	0.079719918	#41AE76
66.28	123.92	russ204	0.079832492	#41AE76
55.12	-105.15	cana145	0.079838178	#41AE76
23.15	-99.15	mexi035	0.079867752	#41AE76
35.17	75.5	paki016	0.079950381	#41AE76
48.9	-121.8	wa019	0.08	#41AE76
40.3	-2.13	spai010	0.080031773	#41AE76
46.13	7.17	swit132	0.080039786	#41AE76
68.22	24.05	finl072	0.080050394	#41AE76
52.15	-117.2	cana439	0.080104057	#41AE76
-43.08	171.7	newz027	0.080141711	#41AE76
36.07	-93.25	ar066	0.080160564	#41AE76
47.39	8.32	swit268	0.080175069	#41AE76
41.65	-90.73	ia006	0.080258895	#41AE76
42.74	-74.34	ny039	0.080271846	#41AE76
37.87	-118.33	nv519	0.080288714	#41AE76
-22.73	-64.53	arge067	0.080330284	#41AE76
67.53	-149.85	ak082	0.080333324	#41AE76
35.53	-83.83	tn030	0.080531174	#41AE76
-37.83	-73.03	chil012	0.080577242	#41AE76
-41.4	145.5	ausl029	0.080594844	#41AE76
46.83	-121.75	wa102	0.080679716	#41AE76
44.03	-72.83	vt002	0.080684291	#41AE76
62.17	-119.13	cana045	0.080718211	#41AE76
60.83	-148.58	ak028	0.080790155	#41AE76
38.2	-78.15	va026	0.080908324	#41AE76
52.4	98.68	russ241	0.080910412	#41AE76
46.96	7.77	swit288	0.080946923	#41AE76
42	14	ital028	0.080953899	#41AE76
40.67	-2.77	spai057	0.080968197	#41AE76
32.83	-98.08	tx051	0.080968801	#41AE76
37.72	-105.47	co556	0.0809921	#41AE76
19.17	-97.32	mexi045	0.081088762	#41AE76
46.62	-121.42	wa066	0.0811367	#41AE76
53.35	-6.32	brit054	0.081183033	#41AE76
36.08	-109.37	az081	0.081184609	#41AE76
35.083	5.466	morc015	0.08119779	#41AE76
49.92	91.57	mong009	0.081263467	#41AE76
49.1	13.33	germ040	0.081413646	#41AE76
34.02	-116.9	ca540	0.081437265	#41AE76
45.18	9.12	ital020	0.081486195	#41AE76
64.92	42.5	russ098w	0.081544852	#41AE76
47.85	-123.48	wa121	0.081586054	#41AE76
37.53	-88.98	il013	0.081602308	#41AE76
-40.82	-71.47	arge135	0.081672655	#41AE76
41.77	-74.17	ny011	0.081697606	#41AE76
51.35	-116.22	cana411	0.08176775	#41AE76
55.33	-63.25	cana030	0.081781166	#41AE76
46.27	-110.53	mt125	0.081785359	#41AE76
44.7	-118.55	or083	0.081976854	#41AE76
46.45	8.82	swit222	0.082019402	#41AE76
43.77	87.92	chin033	0.082027439	#41AE76
36.45	4.1	alge002	0.082031551	#41AE76
46.3	7.62	swit114	0.082083172	#41AE76
60.92	-111.6	cana299	0.082249992	#41AE76
46.17	-121.5	wa104	0.082302067	#41AE76
36.15	74.18	paki035	0.082354206	#41AE76
59.55	-136.47	cana361	0.082507895	#41AE76
